id,lon,lat,주차장,주정차,sumpark_sl,sumhouse_n,count,대중교?,sumbd_area,count_1,가점1,가점2,가점3,ADM_DR_NM,sum인구?,area,인구밀?,등록대?,경도_sum,위도_sum,주차원단위,법정원단위,가점4,순위
"400",129.09400,35.12937,"20",7.00000,212.00000,58.00000,32.00000,"3",19167.5900000000037835,12.0000000000000000,"0","14","4",대연4동,8698.000000000000000,"1226245",7093.198999999999614,"2541",3227.339500,878.239710,28.403630,20.609310,"12","188"
"401",129.09400,35.12717,"14",29.00000,608.00000,89.00000,67.00000,"1",24418.9899999999979627,32.0000000000000000,"0","8","5",대연4동,8698.000000000000000,"1226245",7093.198999999999614,"2541",4905.577700,1334.815630,33.950960,24.569600,"54","177"
"402",129.09400,35.12496,"18",2.00000,53.00000,63.00000,104.00000,"0",15048.8349999999973079,79.0000000000000000,"2","7","1",대연4동,8698.000000000000000,"1226245",7093.198999999999614,"2541",11747.599600,3196.396600,149.989820,88.362430,"94","160"
"436",129.09670,35.12717,"3",21.00000,24.00000,0.00000,22.00000,"2",1651.0289999999999964,5.0000000000000000,"0","6","1",대연4동,8698.000000000000000,"1226245",7093.198999999999614,"2541",1549.149600,421.517130,12.829820,9.658560,"15","253"
"437",129.09670,35.12496,"30",44.00000,263.00000,160.00000,113.00000,"2",27430.8429999999971187,88.0000000000000000,"2","41","0",대연4동,8698.000000000000000,"1226245",7093.198999999999614,"2541",12780.560400,3477.354230,247.682260,137.929430,"69","124"
"252",129.08322,35.14700,"0",0.00000,,,,"0",,,"0","0","0",대연5동,12174.000000000000000,"1507242",8077.003999999999905,"2541",,,,,"0","352"
"253",129.08322,35.14480,"0",0.00000,,0.00000,2.00000,"0",,,"2","0","0",대연5동,12174.000000000000000,"1507242",8077.003999999999905,"2541",,,,,"0","351"
"254",129.08322,35.14259,"1",0.00000,86.00000,0.00000,1.00000,"0",17151.2099999999991269,5.0000000000000000,"0","0","0",대연5동,12174.000000000000000,"1507242",8077.003999999999905,"2541",774.502100,210.854710,3.922320,2.952820,"1","297"
"255",129.08322,35.14039,"5",0.00000,51.00000,29.00000,89.00000,"0",11216.9400000000041473,75.0000000000000000,"6","3","2",대연5동,12174.000000000000000,"1507242",8077.003999999999905,"2541",10972.076900,2986.886620,53.572420,39.498330,"78","191"
"287",129.08592,35.14700,"0",0.00000,,,,"0",,,"0","0","0",대연5동,12174.000000000000000,"1507242",8077.003999999999905,"2541",,,,,"0","352"
"288",129.08592,35.14480,"0",1.00000,,,,"0",10777.8700000000008004,2.0000000000000000,"0","0","0",대연5동,12174.000000000000000,"1507242",8077.003999999999905,"2541",258.173500,70.289490,2.118510,1.594860,"0","316"
"289",129.08592,35.14259,"0",2.00000,,0.00000,8.00000,"0",,,"7","0","0",대연5동,12174.000000000000000,"1507242",8077.003999999999905,"2541",129.084900,35.142580,0.574390,0.432420,"0","341"
"290",129.08592,35.14039,"1",0.00000,36.00000,0.00000,6.00000,"0",7235.2600000000002183,4.0000000000000000,"0","0","0",대연5동,12174.000000000000000,"1507242",8077.003999999999905,"2541",903.597100,245.977120,5.288880,3.088310,"6","291"
"291",129.08592,35.13819,"22",11.00000,191.00000,464.00000,99.00000,"2",44773.8549999999959255,74.0000000000000000,"9","13","1",대연5동,12174.000000000000000,"1507242",8077.003999999999905,"2541",10585.057800,2881.333080,54.444650,39.514250,"76","108"
"292",129.08592,35.13598,"29",446.00000,1381.00000,509.00000,84.00000,"1",114264.7805999999836786,52.0000000000000000,"3","44","1",대연5동,12174.000000000000000,"1507242",8077.003999999999905,"2541",7745.164600,2108.135640,41.325480,30.324910,"27","101"
"323",129.08861,35.14480,"0",0.00000,,,,"0",,,"0","0","0",대연5동,12174.000000000000000,"1507242",8077.003999999999905,"2541",,,,,"0","352"
"324",129.08861,35.14259,"22",16.00000,117.00000,154.00000,191.00000,"0",21703.1160000000127184,161.0000000000000000,"6","5","1",대연5동,12174.000000000000000,"1507242",8077.003999999999905,"2541",22074.224000,6009.356760,92.343760,67.684400,"179","153"
"325",129.08861,35.14039,"66",48.00000,405.00000,583.00000,196.00000,"0",55282.2619999999660649,175.0000000000000000,"1","12","0",대연5동,12174.000000000000000,"1507242",8077.003999999999905,"2541",24526.854200,6676.651210,102.445620,74.661620,"181","79"
"326",129.08861,35.13819,"77",78.00000,551.00000,661.00000,200.00000,"0",62526.9630000000033760,162.0000000000000000,"0","33","2",대연5동,12174.000000000000000,"1507242",8077.003999999999905,"2541",22848.696400,6219.456220,98.738810,71.803720,"164","71"
"327",129.08861,35.13598,"58",192.00000,693.00000,610.00000,241.00000,"2",85824.3601999999809777,143.0000000000000000,"3","74","4",대연5동,12174.000000000000000,"1507242",8077.003999999999905,"2541",19750.556100,5375.825050,82.794760,60.411120,"160","78"
"359",129.09131,35.14259,"5",0.00000,43.00000,203.00000,99.00000,"0",9629.4100000000016735,79.0000000000000000,"0","0","2",대연5동,12174.000000000000000,"1507242",8077.003999999999905,"2541",10972.707900,2987.085220,62.328930,46.546170,"97","152"
"360",129.09131,35.14039,"49",27.00000,767.00000,917.00000,132.00000,"0",91238.7340000000403961,115.0000000000000000,"0","10","0",대연5동,12174.000000000000000,"1507242",8077.003999999999905,"2541",16523.645000,4497.981900,75.687200,55.712280,"122","59"
"361",129.09131,35.13819,"68",76.00000,456.00000,760.00000,182.00000,"2",52868.6509999999834690,157.0000000000000000,"1","22","2",대연5동,12174.000000000000000,"1507242",8077.003999999999905,"2541",21945.523100,5973.502370,128.547450,94.032740,"156","65"
"362",129.09131,35.13598,"46",2245.00000,608.00000,91.00000,138.00000,"3",55776.8949999999967986,109.0000000000000000,"1","84","1",대연5동,12174.000000000000000,"1507242",8077.003999999999905,"2541",15749.116000,4286.613820,79.383060,58.337660,"51","164"
"397",129.09400,35.13598,"35",111.00000,1670.00000,363.00000,91.00000,"3",37988.5750000000043656,38.0000000000000000,"7","35","1",대연5동,12174.000000000000000,"1507242",8077.003999999999905,"2541",6841.964900,1862.180140,38.063610,27.781720,"48","126"
"150",129.07514,35.14039,"0",4.00000,,622.00000,37.00000,"0",2097.7950000000005275,15.0000000000000000,"0","1","0",대연6동,10728.000000000000000,"827883",12958.352999999999156,"2541",2452.412700,667.649860,24.989410,17.518350,"28","89"
"151",129.07514,35.13819,"7",25.00000,294.00000,350.00000,134.00000,"0",15102.3124999999981810,103.0000000000000000,"0","4","0",대연6동,10728.000000000000000,"827883",12958.352999999999156,"2541",14843.601600,4040.932260,153.431910,110.159810,"130","114"
"152",129.07514,35.13598,"11",32.00000,64.00000,119.00000,311.00000,"2",29712.2419999999983702,240.0000000000000000,"3","22","1",대연6동,10728.000000000000000,"827883",12958.352999999999156,"2541",32914.173100,8959.707410,349.236790,250.709190,"285","118"
"185",129.07783,35.14039,"6",31.00000,627.00000,477.00000,55.00000,"2",63308.9150000000154250,49.0000000000000000,"1","9","0",대연6동,10728.000000000000000,"827883",12958.352999999999156,"2541",6841.136300,1862.463340,93.935250,52.687700,"43","102"
"186",129.07783,35.13819,"5",20.00000,26.00000,420.00000,34.00000,"0",27888.8500000000021828,29.0000000000000000,"6","2","1",대연6동,10728.000000000000000,"827883",12958.352999999999156,"2541",4259.559700,1159.558780,26.076400,19.360950,"25","122"
"187",129.07783,35.13598,"6",2.00000,37.00000,84.00000,86.00000,"0",7485.2599999999965803,64.0000000000000000,"1","1","4",대연6동,10728.000000000000000,"827883",12958.352999999999156,"2541",10842.449100,2951.428490,116.022360,84.212250,"80","166"
"188",129.07783,35.13378,"14",7.00000,102.00000,278.00000,110.00000,"0",21723.4699999999938882,66.0000000000000000,"1","14","0",대연6동,10728.000000000000000,"827883",12958.352999999999156,"2541",10197.127700,2775.539160,101.417940,72.870120,"95","136"
"219",129.08053,35.14259,"2",5.00000,14.00000,22.00000,19.00000,"0",2649.9600000000000364,3.0000000000000000,"10","0","1",대연6동,10728.000000000000000,"827883",12958.352999999999156,"2541",1161.717200,316.287160,18.790460,9.869650,"8","216"
"220",129.08053,35.14039,"12",2.00000,83.00000,145.00000,112.00000,"0",19022.2050000000017462,83.0000000000000000,"5","12","5",대연6동,10728.000000000000000,"827883",12958.352999999999156,"2541",12133.527800,3303.197580,64.617130,46.330810,"90","162"
"221",129.08053,35.13819,"7",10.00000,79.00000,86.00000,66.00000,"2",8669.7099999999991269,32.0000000000000000,"1","15","0",대연6동,10728.000000000000000,"827883",12958.352999999999156,"2541",4905.060600,1335.280630,29.314320,21.106400,"49","186"
"222",129.08053,35.13598,"5",23.00000,3464.00000,3149.00000,75.00000,"0",33.1199999999999974,1.0000000000000000,"1","2","2",대연6동,10728.000000000000000,"827883",12958.352999999999156,"2541",258.161000,70.270280,1.166860,0.878440,"46","13"
"223",129.08053,35.13378,"4",9.00000,27.00000,114.00000,228.00000,"6",19103.5100000000093132,174.0000000000000000,"7","22","1",대연6동,10728.000000000000000,"827883",12958.352999999999156,"2541",24912.567200,6780.735550,117.515550,85.572300,"197","159"
"256",129.08322,35.13819,"19",15.00000,278.00000,204.00000,92.00000,"1",28450.3540000000029977,73.0000000000000000,"2","19","2",대연6동,10728.000000000000000,"827883",12958.352999999999156,"2541",10972.076400,2986.794850,60.540650,43.998040,"69","150"
"257",129.08322,35.13598,"16",25.00000,637.00000,48.00000,34.00000,"2",6027.6600000000007640,13.0000000000000000,"2","20","1",대연6동,10728.000000000000000,"827883",12958.352999999999156,"2541",2581.680500,702.705150,14.742870,11.098740,"10","194"
"258",129.08322,35.13378,"12",21.00000,67.00000,122.00000,223.00000,"3",20890.6449999999967986,186.0000000000000000,"3","11","0",대연6동,10728.000000000000000,"827883",12958.352999999999156,"2541",25171.203400,6851.063610,106.821920,78.580390,"208","158"
"293",129.08592,35.13378,"24",27.00000,284.00000,198.00000,205.00000,"0",35329.9729999999908614,167.0000000000000000,"2","24","3",대연6동,10728.000000000000000,"827883",12958.352999999999156,"2541",23364.539600,6359.181500,88.727590,65.136160,"175","148"
"510",129.10209,35.11835,"0",0.00000,,,,"0",,,"0","0","0",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",,,,,"0","340"
"511",129.10209,35.11614,"0",0.00000,,0.00000,3.00000,"0",,,"1","0","0",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",,,,,"2","339"
"542",129.10478,35.12496,"0",0.00000,,,,"0",,,"0","0","0",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",258.209600,70.251750,6.723690,2.722300,"0","284"
"543",129.10478,35.12276,"0",0.00000,,0.00000,1.00000,"0",,,"0","1","0",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",129.103500,35.121900,2.503660,1.884810,"0","309"
"544",129.10478,35.12055,"0",0.00000,,0.00000,3.00000,"0",1206.4000000000000909,8.0000000000000000,"0","0","3",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",1161.935400,316.079830,27.216740,14.327340,"0","233"
"545",129.10478,35.11835,"2",0.00000,27.00000,0.00000,18.00000,"0",2745.7899999999999636,4.0000000000000000,"4","1","11",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",774.626200,210.714060,33.107190,16.288250,"2","222"
"546",129.10478,35.11614,"0",0.00000,,,,"0",,,"0","0","0",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",,,,,"0","340"
"576",129.10748,35.12717,"2",1015.00000,1189.00000,1836.00000,29.00000,"2",80714.3240000000077998,10.0000000000000000,"0","5","0",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",1936.616800,526.905950,54.572210,28.673750,"17","23"
"577",129.10748,35.12496,"12",0.00000,555.00000,212.00000,67.00000,"0",43760.9800000000032014,55.0000000000000000,"6","7","0",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",8779.359100,2388.478150,348.227640,162.550750,"54","103"
"578",129.10748,35.12276,"29",4.00000,174.00000,420.00000,106.00000,"0",32688.7000000000116415,86.0000000000000000,"0","4","1",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",12910.798100,3512.260160,734.522520,326.628360,"100","53"
"579",129.10748,35.12055,"15",41.00000,99.00000,255.00000,100.00000,"0",24590.1499999999905413,84.0000000000000000,"0","10","0",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",12910.827500,3512.072140,593.899130,266.703780,"90","69"
"580",129.10748,35.11835,"21",7.00000,127.00000,510.00000,212.00000,"0",39228.3899999999921420,183.0000000000000000,"1","6","0",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",26337.996900,7164.125830,1315.452470,562.771110,"204","26"
"581",129.10748,35.11614,"7",9.00000,233.00000,484.00000,55.00000,"0",38228.4449999999924330,42.0000000000000000,"0","4","0",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",6971.825800,1896.302990,369.319800,164.060400,"51","70"
"610",129.11017,35.12937,"2",0.00000,12627.00000,0.00000,1.00000,"0",117830.0429999999905704,8.0000000000000000,"0","0","0",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",1291.101000,351.295700,35.471000,23.302460,"1","220"
"611",129.11017,35.12717,"5",321.00000,44.00000,2.00000,17.00000,"2",90216.9309999999968568,12.0000000000000000,"6","6","0",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",2323.983600,632.284520,65.302010,27.005590,"5","197"
"612",129.11017,35.12496,"37",747.00000,224.00000,278.00000,210.00000,"0",42422.4779999999882421,139.0000000000000000,"4","42","5",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",21044.944700,5725.330870,722.653600,345.182250,"159","60"
"613",129.11017,35.12276,"32",15.00000,201.00000,261.00000,233.00000,"0",40511.6299999999973807,170.0000000000000000,"14","34","1",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",24660.078400,6708.437900,1575.772280,705.313160,"184","25"
"614",129.11017,35.12055,"38",86.00000,236.00000,347.00000,235.00000,"0",52500.2199999999575084,194.0000000000000000,"1","57","0",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",27887.804500,7586.048720,1253.233770,573.132740,"177","30"
"615",129.11017,35.11835,"43",22.00000,318.00000,327.00000,274.00000,"0",48593.0640000000057626,194.0000000000000000,"0","41","2",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",27887.761900,7585.595150,1621.870070,724.635540,"230","22"
"616",129.11017,35.11614,"29",15.00000,345.00000,462.00000,184.00000,"3",61148.3420000000114669,159.0000000000000000,"1","43","4",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",22206.942800,6039.972860,1251.316700,559.390820,"133","28"
"643",129.11287,35.13378,"1",1017.00000,4198.00000,1488.00000,9.00000,"0",,,"0","0","2",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",129.112200,35.132720,3.698340,2.784190,"4","37"
"644",129.11287,35.13157,"3",283.00000,206.00000,0.00000,5.00000,"0",66379.7679999999963911,5.0000000000000000,"0","5","0",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",1162.016000,316.181510,51.701460,19.244560,"0","205"
"645",129.11287,35.12937,"0",12.00000,,,,"0",98657.0980000000126893,8.0000000000000000,"0","0","0",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",1678.467000,456.681650,46.712800,24.851110,"0","210"
"646",129.11287,35.12717,"0",6.00000,,7465.00000,224.00000,"0",107097.2040000000124564,11.0000000000000000,"4","4","11",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",1936.691300,526.910500,53.708540,26.445290,"83","8"
"647",129.11287,35.12496,"14",88.00000,161.00000,66.00000,48.00000,"1",22878.8030000000071595,31.0000000000000000,"1","18","1",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",5164.508600,1404.969880,375.563600,161.926420,"28","120"
"648",129.11287,35.12276,"29",16.00000,256.00000,462.00000,177.00000,"1",46832.2600000000020373,157.0000000000000000,"1","44","1",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",22594.799300,6146.490590,1137.127990,521.882880,"129","31"
"649",129.11287,35.12055,"40",14.00000,428.00000,393.00000,204.00000,"1",71227.1729999999806751,162.0000000000000000,"4","45","3",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",23498.585000,6391.940490,935.791690,464.301730,"150","43"
"650",129.11287,35.11835,"51",173.00000,345.00000,480.00000,191.00000,"2",57306.1799999999857391,149.0000000000000000,"2","44","3",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",22982.102700,6251.073270,967.319990,432.982740,"142","36"
"678",129.11556,35.13378,"1",1.00000,64.00000,0.00000,1.00000,"0",1903.4300000000000637,1.0000000000000000,"0","1","0",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",129.115100,35.132770,13.238240,6.524800,"0","257"
"679",129.11556,35.13157,"1",126.00000,23.00000,0.00000,1.00000,"0",31052.3859999999986030,3.0000000000000000,"0","0","1",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",516.458700,140.526040,14.251060,6.509400,"0","252"
"680",129.11556,35.12937,"3",2.00000,125.00000,0.00000,4.00000,"0",14142.3199999999997090,2.0000000000000000,"4","0","0",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",516.459000,140.518220,14.442120,7.742530,"0","247"
"681",129.11556,35.12717,"0",0.00000,,,,"0",714.2400000000000091,1.0000000000000000,"0","0","0",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",387.347100,105.379740,10.270530,4.435050,"0","271"
"714",129.11826,35.13157,"2",3.00000,21.00000,0.00000,4.00000,"0",2447.3999999999996362,2.0000000000000000,"0","4","0",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",258.236900,70.261800,15.496230,7.637700,"0","246"
"715",129.11826,35.12937,"2",3.00000,66.00000,0.00000,5.00000,"0",332.3300000000000409,4.0000000000000000,"1","0","0",용호1동,31036.000000000000000,"1864210",16648.338999999999942,"2431",516.471000,140.515680,39.761400,17.177790,"4","217"
"617",129.11017,35.11394,"45",176.00000,352.00000,341.00000,168.00000,"0",44994.7194999999774154,145.0000000000000000,"0","52","1",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",20915.871600,5688.461000,1284.232030,589.467720,"115","29"
"618",129.11017,35.11174,"21",412.00000,188.00000,857.00000,106.00000,"2",25504.8400000000001455,78.0000000000000000,"0","40","2",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",10845.305200,2949.388220,721.478520,311.537240,"54","35"
"619",129.11017,35.10953,"10",127.00000,1754.00000,87.00000,50.00000,"0",10683.6049999999995634,40.0000000000000000,"0","7","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",6197.325800,1685.272550,424.564190,182.035400,"43","113"
"651",129.11287,35.11614,"23",45.00000,243.00000,508.00000,240.00000,"0",55141.3249999999679858,203.0000000000000000,"0","35","1",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",29825.103300,8111.840590,1577.951670,730.695630,"203","18"
"652",129.11287,35.11394,"15",591.00000,101.00000,437.00000,232.00000,"0",35712.3450000000157161,190.0000000000000000,"0","36","1",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",26339.039200,7163.258340,1597.171240,781.891670,"195","19"
"653",129.11287,35.11174,"1",0.00000,10.00000,96.00000,25.00000,"0",3343.2532000000001062,8.0000000000000000,"0","1","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",1291.135900,351.120030,87.534710,39.762030,"24","168"
"654",129.11287,35.10953,"7",16.00000,337.00000,527.00000,275.00000,"2",18789.9909999999945285,152.0000000000000000,"5","13","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",20528.913900,5582.383470,1500.278950,640.906820,"257","20"
"655",129.11287,35.10733,"4",6.00000,115.00000,0.00000,11.00000,"0",8457.5599999999994907,2.0000000000000000,"1","7","2",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",1032.899100,280.864630,82.268950,35.539850,"1","192"
"656",129.11287,35.10512,"1",1.00000,9.00000,0.00000,6.00000,"2",1688.1300000000001091,6.0000000000000000,"0","0","4",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",774.674600,210.628450,58.315240,26.514110,"0","201"
"657",129.11287,35.10292,"2",3.00000,21.00000,0.00000,9.00000,"1",2487.2300000000000182,4.0000000000000000,"0","6","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",516.451400,140.413670,42.045340,21.222940,"3","213"
"658",129.11287,35.10071,"0",0.00000,,,,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"686",129.11556,35.11614,"5",7.00000,31.00000,135.00000,110.00000,"0",46982.1200000000098953,88.0000000000000000,"4","8","1",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",12653.258300,3441.401140,536.551510,250.641990,"97","87"
"687",129.11556,35.11394,"4",5.00000,36.00000,724.00000,76.00000,"0",30595.2350000000151340,62.0000000000000000,"3","5","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",8779.818400,2387.732070,554.539890,270.497880,"67","46"
"688",129.11556,35.11174,"2",6.00000,638.00000,987.00000,64.00000,"0",72945.4166000000113854,28.0000000000000000,"1","2","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",3873.451600,1053.363550,257.831400,125.902870,"58","49"
"689",129.11556,35.10953,"1",3.00000,35.00000,0.00000,3.00000,"0",13599.4500000000007276,2.0000000000000000,"2","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",516.459200,140.441490,46.394510,16.698040,"0","211"
"690",129.11556,35.10733,"1",0.00000,13.00000,0.00000,3.00000,"0",1351.8800000000001091,1.0000000000000000,"3","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",129.114400,35.108290,9.923250,4.890930,"0","270"
"691",129.11556,35.10512,"1",2.00000,39.00000,,,"2",7754.7799999999997453,1.0000000000000000,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",129.116200,35.104260,13.088300,3.181320,"0","259"
"692",129.11556,35.10292,"1",1.00000,46.00000,0.00000,2.00000,"0",27297.9196000000010827,1.0000000000000000,"2","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",387.348000,105.308930,39.010010,14.577600,"0","219"
"693",129.11556,35.10071,"0",0.00000,,,,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"722",129.11826,35.11394,"0",0.00000,,0.00000,2.00000,"0",263.0799999999999841,2.0000000000000000,"0","1","1",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",258.237000,70.227380,24.884180,9.985630,"0","238"
"723",129.11826,35.11174,"0",0.00000,,,,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"724",129.11826,35.10953,"0",0.00000,,,,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"725",129.11826,35.10733,"0",0.00000,,,,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"726",129.11826,35.10512,"0",0.00000,,0.00000,1.00000,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"727",129.11826,35.10292,"1",234.00000,5755.00000,3000.00000,41.00000,"0",82500.1500999999989290,2.0000000000000000,"0","3","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",645.590100,175.515020,65.042270,30.865470,"16","15"
"728",129.11826,35.10071,"0",0.00000,,,,"2",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",258.236500,70.203450,25.916130,12.773420,"0","236"
"729",129.11826,35.09851,"0",0.00000,,,,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"730",129.11826,35.09630,"0",0.00000,,,,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"757",129.12095,35.11394,"0",0.00000,,0.00000,1.00000,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"1","347"
"758",129.12095,35.11174,"0",0.00000,,0.00000,4.00000,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"759",129.12095,35.10953,"0",0.00000,,,,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"760",129.12095,35.10733,"0",0.00000,,,,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"761",129.12095,35.10512,"0",0.00000,,,,"0",32368.9138999999995576,1.0000000000000000,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",258.241400,70.208410,26.025900,11.744480,"0","235"
"762",129.12095,35.10292,"0",0.00000,,,,"0",81036.9239999999990687,3.0000000000000000,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",903.845200,245.719200,90.729920,33.082070,"0","190"
"763",129.12095,35.10071,"0",0.00000,,,,"1",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"764",129.12095,35.09851,"0",0.00000,,,,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"792",129.12365,35.11394,"0",0.00000,,,,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"793",129.12365,35.11174,"0",0.00000,,,,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"794",129.12365,35.10953,"0",0.00000,,,,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"795",129.12365,35.10733,"0",0.00000,,,,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"796",129.12365,35.10512,"0",0.00000,,,,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"797",129.12365,35.10292,"1",0.00000,45.00000,,,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","335"
"798",129.12365,35.10071,"0",146.00000,,0.00000,3.00000,"1",368.6899999999999977,1.0000000000000000,"1","1","1",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",129.123100,35.101460,13.119060,6.466060,"0","263"
"799",129.12365,35.09851,"0",0.00000,,,,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"800",129.12365,35.09630,"0",0.00000,,,,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"827",129.12634,35.11394,"0",0.00000,,,,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"828",129.12634,35.11174,"0",0.00000,,,,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"829",129.12634,35.10953,"0",0.00000,,,,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"830",129.12634,35.10733,"0",0.00000,,,,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"831",129.12634,35.10512,"0",0.00000,,,,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
